matrix,Nrows,Ncols,Nnnz,AvgNnnz,Density,MaxRowNnnz,MinRowNnnz,StdRowNnnz,NDiags,NTrueDiags
mycielskian14,12287,12287,3.69551e+06,300.766,0.0244784,6143,13,406.439,24548,0
mycielskian15,24575,24575,1.11111e+07,452.131,0.018398,12287,14,664.175,49122,0
mycielskian16,49151,49151,3.33825e+07,679.182,0.0138183,24575,15,1079.49,98272,0
mycielskian17,98303,98303,1.00246e+08,1019.76,0.0103737,49151,16,1746.93,196574,0
mycielskian18,196607,196607,3.00934e+08,1530.64,0.00778526,98303,17,2817.17,393180,0
mycielskian2,2,2,2,1,0.5,1,1,0,2,2
mycielskian3,5,5,10,2,0.4,2,2,0,6,2
mycielskian4,11,11,40,3.63636,0.330579,5,3,0.642824,16,10
mycielskian5,23,23,142,6.17391,0.268431,11,4,1.92585,38,16
mycielskian6,47,47,472,10.0426,0.213671,23,5,4.39031,84,4
mycielskian7,95,95,1510,15.8947,0.167313,47,6,8.84305,178,0
mycielskian8,191,191,4720,24.712,0.129382,95,7,16.6027,368,0
mycielskian9,383,383,14542,37.9687,0.0991349,191,8,29.8132,750,0
n3c6-b1,105,105,210,2,0.0190476,2,2,0,112,0
n3c6-b7,6435,6435,51480,8,0.0012432,8,8,0,12532,0
Na5,5832,5832,305630,52.4057,0.00898589,204,14,59.2541,4583,13
NACA0015,1.03918e+06,1.03918e+06,6.22964e+06,5.99474,5.76871e-06,10,3,0.856599,1.53047e+06,2
nasa1824,1824,1824,39208,21.4956,0.0117849,42,6,7.04139,427,23
nasa2146,2146,2146,72250,33.6673,0.0156884,36,14,4.96683,45,45
nasa2910,2910,2910,174296,59.8955,0.0205827,175,16,30.0203,1719,51
nasa4704,4704,4704,104756,22.2696,0.00473417,42,6,6.45603,847,13
nasasrb,54870,54870,2.67732e+06,48.7939,0.000889265,276,12,8.53064,1787,71
nc2010,288987,288987,1.41662e+06,4.90202,1.69628e-05,83,1,3.10408,41248,0
ncvxbqp1,50000,50000,349968,6.99936,0.000139987,9,2,1.99997,66667,1
ncvxqp1,12111,12111,73963,6.10709,0.00050426,15,2,3.56945,16721,3
ncvxqp3,75000,75000,499964,6.66619,8.88825e-05,15,2,3.48585,107917,3
ncvxqp5,62500,62500,424966,6.79946,0.000108791,13,2,2.86311,88333,1
ncvxqp7,87500,87500,574962,6.57099,7.50971e-05,17,2,3.99776,131667,3
ncvxqp9,16554,16554,54040,3.26447,0.000197201,9,1,1.51518,17721,3
nd12k,36000,36000,1.42209e+07,395.026,0.010973,519,126,83.1939,60133,53
nd2010,133769,133769,625946,4.67931,3.49805e-05,48,1,2.6241,22920,0
nd24k,72000,72000,2.87156e+07,398.828,0.00553928,520,110,76.9435,99811,53
nd3k,9000,9000,3.27969e+06,364.41,0.04049,515,127,94.7627,16261,59
nd6k,18000,18000,6.89732e+06,383.184,0.021288,514,130,89.1729,30437,59
ne2010,193352,193352,913854,4.72637,2.44444e-05,64,1,2.49171,33624,0
nemeth01,9506,9506,725054,76.2733,0.0080237,96,31,10.7185,131,97
nemeth02,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59
nemeth03,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59
nemeth04,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59
nemeth05,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59
nemeth06,9506,9506,394808,41.5325,0.00436908,52,17,6.67002,83,59
nemeth07,9506,9506,394812,41.5329,0.00436913,52,17,6.66917,83,59
nemeth08,9506,9506,394816,41.5333,0.00436917,52,17,6.66887,83,59
nemeth09,9506,9506,395506,41.6059,0.00437681,52,18,6.72703,83,59
nemeth10,9506,9506,401448,42.231,0.00444256,52,18,7.0697,85,59
nemeth11,9506,9506,408264,42.948,0.00451799,52,18,7.12602,87,59
nemeth12,9506,9506,446818,47.0038,0.00494464,55,20,6.49109,87,61
nemeth13,9506,9506,474472,49.9129,0.00525067,59,21,7.02005,87,71
nemeth14,9506,9506,496144,52.1927,0.0054905,60,24,6.52891,91,71
nemeth15,9506,9506,539802,56.7854,0.00597364,66,25,6.04058,101,71
nemeth16,9506,9506,587012,61.7517,0.00649608,69,28,5.22059,103,77
nemeth17,9506,9506,629620,66.234,0.00696759,74,29,5.80107,109,83
nemeth18,9506,9506,695234,73.1363,0.0076937,82,35,5.64464,113,89
nemeth19,9506,9506,818302,86.0827,0.00905562,98,41,7.54395,121,107
nemeth20,9506,9506,971870,102.238,0.0107551,120,46,11.1072,145,127
nemeth21,9506,9506,1.17375e+06,123.474,0.0129891,141,53,14.2585,169,153
nemeth22,9506,9506,1.35883e+06,142.945,0.0150373,167,62,17.4102,197,179
nemeth23,9506,9506,1.50681e+06,158.511,0.0166749,191,62,24.2677,229,201
nemeth24,9506,9506,1.50655e+06,158.484,0.016672,193,62,25.3735,233,201
nemeth25,9506,9506,1.51176e+06,159.032,0.0167296,193,62,25.184,233,201
nemeth26,9506,9506,1.51176e+06,159.032,0.0167297,193,62,25.1836,233,201
net100,29920,29920,2.0332e+06,67.9545,0.00227121,181,3,57.8201,46409,1
net125,36720,36720,2.5772e+06,70.1852,0.00191136,231,3,66.6259,58003,1
net150,43520,43520,3.1212e+06,71.7188,0.00164795,281,3,74.779,69381,1
net25,9520,9520,401200,42.1429,0.00442677,139,3,32.4799,14821,1
net4-1,88343,88343,2.44173e+06,27.6392,0.000312862,4791,2,85.3025,40163,3
net50,16320,16320,945200,57.9167,0.00354882,139,3,39.1268,23779,1
net75,23120,23120,1.4892e+06,64.4118,0.00278598,139,3,48.4265,35059,1
netherlands_osm,2.21669e+06,2.21669e+06,4.88248e+06,2.2026,9.93644e-07,7,1,0.581562,419412,2
netscience,1589,1589,5484,3.45123,0.00217195,34,0,3.46932,1224,4
netz4504,1961,1961,5156,2.62927,0.00134078,8,2,0.942909,488,2
netz4504_dual,615,615,2342,3.80813,0.00619208,4,2,0.40597,88,4
newman_football,115,115,1226,10.6609,0.0927032,12,7,0.88354,208,2
nh2010,48837,48837,234550,4.80271,9.83416e-05,74,1,3.27359,16184,0
nj2010,169588,169588,829912,4.8937,2.88564e-05,60,1,2.74371,32952,0
nlpkkt120,3.5424e+06,3.5424e+06,9.68458e+07,27.339,7.71766e-06,28,5,3.09277,172819,1
nlpkkt160,8.3456e+06,8.3456e+06,2.29518e+08,27.5017,3.29535e-06,28,5,2.6974,307219,1
nlpkkt200,1.624e+07,1.624e+07,4.48226e+08,27.6001,1.69951e-06,28,5,2.4229,480019,1
nlpkkt80,1.0624e+06,1.0624e+06,2.87047e+07,27.0187,2.54318e-05,28,5,3.73512,76819,1
NLR,4.16376e+06,4.16376e+06,2.4976e+07,5.99841,1.44062e-06,20,3,0.841931,6.40348e+06,2
nm2010,168609,168609,830970,4.92838,2.92297e-05,206,1,3.43568,35404,0
nmos3,18588,18588,386594,20.798,0.0011189,33,5,2.41668,19653,15
nnc1374,1374,1374,8606,6.26346,0.00455856,16,1,2.52796,282,1
nnc261,261,261,1500,5.74713,0.0220196,16,1,2.51532,123,3
nnc666,666,666,4044,6.07207,0.00911723,16,1,2.52333,203,1
nopoly,10774,10774,70842,6.57527,0.000610291,11,3,1.09932,14055,3
nopss_11k,11685,11685,44941,3.84604,0.000329144,30,1,2.91664,6676,2
nos1,237,237,1017,4.29114,0.0181061,5,2,0.969822,7,7
nos2,957,957,4137,4.32288,0.00451712,5,2,0.949745,7,7
nos3,960,960,15844,16.5042,0.0171918,18,6,2.45331,21,21
nos4,100,100,594,5.94,0.0594,7,2,1.4479,19,9
nos5,468,468,5172,11.0513,0.0236139,23,7,2.45853,201,13
nos6,675,675,3255,4.82222,0.00714403,5,3,0.401233,7,7
nos7,729,729,4617,6.33333,0.0086877,7,4,0.720082,7,7
NotreDame_yeast,2114,2114,4480,2.11921,0.00100246,56,0,3.04849,2297,0
ns3Da,20414,20414,1.6796e+06,82.2768,0.00403041,306,9,43.899,40671,5
nv1,75468,75468,2.44919e+06,32.4534,0.000430029,122,4,11.879,66635,5
nv2,1.45391e+06,1.45391e+06,5.27284e+07,36.2666,2.49442e-05,84,4,9.17324,839415,5
nv2010,84538,84538,416998,4.93267,5.83485e-05,94,1,3.6243,40474,0
nxp1,414604,414604,2.65618e+06,6.40654,1.54522e-05,53699,1,84.6672,201404,3
ny2010,350169,350169,1.70954e+06,4.88205,1.3942e-05,61,0,2.54829,59916,0
obstclae,40000,40000,197608,4.9402,0.000123505,5,1,0.41979,5,5
odepa400,400,400,1201,3.0025,0.00750625,5,2,0.111775,6,3
odepb400,400,400,399,0.9975,0.00249375,1,0,0.0499375,1,1
ODLIS,2909,2909,18246,6.27226,0.00215616,41,0,4.64913,4814,0
offshore,259789,259789,4.24267e+06,16.3312,6.28634e-05,31,5,2.81215,206987,1
oh2010,365344,365344,1.76824e+06,4.83993,1.32476e-05,62,1,2.65657,56342,0
ohne2,181343,181343,1.10635e+07,61.0089,0.000336428,3441,15,21.0852,164677,15
oilpan,73752,73752,3.59719e+06,48.7741,0.000661326,70,28,13.4906,4913,25
ok2010,269118,269118,1.27415e+06,4.73453,1.75928e-05,65,1,2.87789,42422,0
olafu,16146,16146,1.01516e+06,62.8735,0.00389406,89,24,12.4094,1187,41
olesnik0,88263,88263,744216,8.4318,9.55304e-05,11,1,2.83522,74273,7
Olivetti_norm_10NN,400,400,5656,14.14,0.03535,60,10,6.0254,692,14
olm100,100,100,396,3.96,0.0396,6,2,1.97949,6,6
olm1000,1000,1000,3996,3.996,0.003996,6,2,1.99799,6,6
olm2000,2000,2000,7996,3.998,0.001999,6,2,1.999,6,6
olm500,500,500,1996,3.992,0.007984,6,2,1.99598,6,6
olm5000,5000,5000,19996,3.9992,0.00079984,6,2,1.9996,6,6
onera_dual,85567,85567,419201,4.8991,5.72545e-05,5,3,0.304865,42553,5
onetone1,36057,36057,341088,9.45969,0.000262354,81,1,14.2398,2502,1
onetone2,36057,36057,227628,6.313,0.000175084,33,1,5.03252,1154,1
OPF_10000,43887,43887,467711,10.6572,0.000242832,64,2,5.99448,58861,7
OPF_3754,15435,15435,158273,10.2542,0.000664345,64,2,5.53094,20171,7
OPF_6000,29902,29902,302418,10.1136,0.000338226,76,2,6.03306,39987,7
opt1,15449,15449,1.93066e+06,124.97,0.00808917,243,44,42.4948,3125,73
optdigits_10NN,5620,5620,79650,14.1726,0.00252181,56,10,4.40047,10276,0
or2010,196621,196621,979512,4.98173,2.53367e-05,120,1,3.40212,38308,0
orani678,2529,2529,90158,35.6497,0.0140963,1110,1,86.0111,3191,1
orbitRaising_1,442,442,2906,6.57466,0.0148748,14,1,3.07965,43,11
orbitRaising_2,739,739,6526,8.83085,0.0119497,25,1,4.61595,67,17
orbitRaising_3,761,761,6098,8.01314,0.0105298,21,1,4.12929,63,15
orbitRaising_4,915,915,7790,8.51366,0.00930455,23,1,4.30612,63,17
Oregon-1,11492,11492,46818,4.07396,0.000354504,2389,0,32.6409,18172,0
Oregon-2,11806,11806,65460,5.54464,0.000469646,2432,0,34.7044,19610,0
orsirr_1,1030,1030,6858,6.65825,0.00646432,13,4,1.12935,407,11
orsirr_2,886,886,5970,6.73815,0.00760513,14,3,1.39219,437,9
orsreg_1,2205,2205,14133,6.40952,0.00290681,7,4,0.642134,7,7
oscil_dcop_01,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_02,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_03,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_04,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_05,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_06,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_07,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_08,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_09,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_10,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_11,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_12,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_13,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_14,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_15,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_16,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_17,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_18,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_19,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_20,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_21,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_22,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_23,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_24,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_25,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_26,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_27,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_28,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_29,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_30,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_31,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_32,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_33,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_34,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_35,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_36,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_37,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_38,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_39,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_40,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_41,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_42,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_43,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_44,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_45,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_46,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_47,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_48,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_49,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_50,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_51,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_52,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_53,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_54,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_55,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_56,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_dcop_57,430,430,1544,3.5907,0.00835046,13,1,1.44831,311,3
oscil_trans_01,430,430,1614,3.75349,0.00872904,13,1,1.41575,321,3
p2p-Gnutella04,10879,10879,39994,3.67626,0.000337922,100,0,4.9186,11383,0
p2p-Gnutella05,8846,8846,31839,3.59925,0.000406879,65,0,4.81402,10105,0
p2p-Gnutella06,8717,8717,31525,3.6165,0.000414879,113,0,4.93511,9889,0
p2p-Gnutella08,6301,6301,20777,3.29741,0.000523316,48,0,4.70013,6906,0
p2p-Gnutella09,8114,8114,26013,3.20594,0.000395112,61,0,4.78323,8383,0
p2p-Gnutella24,26518,26518,65369,2.46508,9.29588e-05,79,0,4.36502,26951,0
p2p-Gnutella25,22687,22687,54705,2.41129,0.000106285,64,0,4.28721,23142,0
p2p-Gnutella30,36682,36682,88328,2.40794,6.56436e-05,54,0,4.33439,35231,0
p2p-Gnutella31,62586,62586,147892,2.36302,3.77564e-05,78,0,4.39157,53182,0
pa2010,421545,421545,2.05846e+06,4.88314,1.15839e-05,64,1,2.63184,64936,0
packing-500x100x100-b050,2.14585e+06,2.14585e+06,3.49765e+07,16.2996,7.59585e-06,18,0,2.82958,49108,8
para-10,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11
para-4,153226,153226,5.32623e+06,34.7606,0.000226858,5776,10,19.886,242397,11
para-5,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11
para-6,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11
para-7,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11
para-8,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11
para-9,155924,155924,5.41636e+06,34.7372,0.000222783,6931,8,22.2782,244575,11
parabolic_fem,525825,525825,3.67462e+06,6.9883,1.32902e-05,7,3,0.152633,721195,3
patents,3.77477e+06,3.77477e+06,1.49708e+07,3.96601,1.05066e-06,36,0,5.31561,2.71723e+06,0
patents_main,240547,240547,560943,2.33195,9.69435e-06,206,0,2.99549,73410,0
pattern1,19242,19242,9.32343e+06,484.535,0.0251811,6028,9,379.743,34477,257
pcrystk02,13965,13965,968583,69.3579,0.00496655,81,24,14.8306,99,99
pcrystk03,24696,24696,1.75118e+06,70.9094,0.00287129,81,24,14.1624,99,99
pct20stif,52329,52329,2.69846e+06,51.5673,0.000985443,207,2,16.9786,39007,23
Pd,8081,8081,13036,1.61317,0.000199625,5,1,0.73913,537,2
pdb1HYS,36417,36417,4.34476e+06,119.306,0.00327611,204,18,31.8604,25577,129
pde225,225,225,1065,4.73333,0.021037,5,3,0.48074,5,5
pde2961,2961,2961,14585,4.9257,0.00166353,5,3,0.267359,5,5
pde900,900,900,4380,4.86667,0.00540741,5,3,0.352767,5,5
pds10,16558,16558,149658,9.03841,0.000545864,97,2,7.25777,6197,3
pesa,11738,11738,79566,6.7785,0.000577483,10,3,0.885317,13509,3
pf2177,9728,9728,725144,74.5419,0.00766262,252,57,32.7992,19349,1
pfinan512,74752,74752,596992,7.9863,0.000106837,55,3,6.2778,47451,5
PFlow_742,742793,742793,3.71385e+07,49.9984,6.73113e-05,137,1,19.9725,14305,35
PGPgiantcompo,10680,10680,48632,4.55356,0.000426363,205,1,8.07721,13676,0
piston,2025,2025,100015,49.3901,0.0243902,63,4,20.7333,89,79
pivtol,102,102,306,3,0.0294118,4,2,0.140028,6,3
pkustk01,22044,22044,979380,44.4284,0.00201544,126,9,20.2204,16757,11
pkustk02,10800,10800,810000,75,0.00694444,156,30,30.5464,10941,23
pkustk03,63336,63336,3.13042e+06,49.4255,0.00078037,90,12,11.8032,33921,15
pkustk04,55590,55590,4.21866e+06,75.8888,0.00136515,4230,12,110.888,57245,27
pkustk05,37164,37164,2.20514e+06,59.3355,0.00159659,126,24,24.6235,32177,11
pkustk06,43164,43164,2.57177e+06,59.5813,0.00138035,126,24,24.8689,36199,11
pkustk07,16860,16860,2.4188e+06,143.464,0.00850914,267,39,61.1332,32529,55
pkustk08,22209,22209,3.22667e+06,145.287,0.00654179,267,39,61.5369,42629,43
pkustk09,33960,33960,1.58364e+06,46.6325,0.00137316,84,12,14.4526,23235,13
pkustk10,80676,80676,4.30898e+06,53.411,0.000662043,90,30,6.56925,52011,19
pkustk11,87804,87804,5.21791e+06,59.4268,0.000676812,132,18,25.0322,68999,11
pkustk12,94653,94653,7.51232e+06,79.3669,0.000838504,4146,12,148.391,92359,29
pkustk13,94893,94893,6.61683e+06,69.7293,0.000734821,300,18,32.7229,92327,27
pkustk14,151926,151926,1.48365e+07,97.6561,0.000642787,333,12,46.5077,125873,19
Plants_10NN,1600,1600,21930,13.7063,0.00856641,36,10,3.6594,2470,12
plantsmargin_12NN,1600,1600,25482,15.9262,0.00995391,42,12,4.47474,2706,20
plantstexture_10NN,1599,1599,21204,13.2608,0.00829318,36,10,3.40476,2548,14
plat1919,1919,1919,32399,16.8833,0.00879795,19,3,2.8741,393,11
plat362,362,362,5786,15.9834,0.0441531,19,4,3.33569,121,17
plbuckle,1282,1282,30644,23.9033,0.0186453,44,8,4.58445,139,39
pli,22695,22695,1.35031e+06,59.4981,0.00262164,108,11,29.2054,2663,73
poisson2D,367,367,2417,6.58583,0.017945,9,3,1.16844,609,1
poisson3Da,13514,13514,352762,26.1034,0.00193159,110,6,13.7645,26133,1
poisson3Db,85623,85623,2.37495e+06,27.7373,0.000323947,145,6,14.7121,167689,1
polblogs,1490,1490,19025,12.7685,0.00856943,256,0,20.7244,2047,0
polbooks,105,105,882,8.4,0.08,25,2,5.44863,120,6
poli,4008,4008,8188,2.04291,0.000509709,63,1,3.57046,2725,1
poli3,16955,16955,37849,2.23232,0.000131662,336,1,6.2828,11519,1
poli4,33833,33833,73249,2.16502,6.39913e-05,304,1,7.56337,22793,1
poli_large,15575,15575,33074,2.12353,0.000136342,491,1,8.93,5407,1
pores_1,30,30,180,6,0.2,8,4,1.1547,11,10
pores_2,1224,1224,9613,7.85376,0.00641647,16,5,1.56264,367,14
pores_3,532,532,3474,6.53008,0.0122746,9,2,2.01709,13,11
power,4941,4941,13188,2.6691,0.000540193,19,1,1.79127,1726,0
power197k,197156,197156,3.69836e+06,18.7585,9.51456e-05,1000,1,65.9255,307212,4
power9,155376,155376,2.5123e+06,16.1692,0.000104065,3744,9,9.89631,6245,35
powersim,15838,15838,67562,4.26582,0.000269341,40,2,2.70058,9219,2
PR02R,161070,161070,8.18514e+06,50.8173,0.000315498,92,1,19.6983,3859,85
pre2,659033,659033,5.95928e+06,9.04246,1.37208e-05,628,1,22.1217,25574,1
preferentialAttachment,100000,100000,999970,9.9997,9.9997e-05,983,5,15.5454,187330,0
Pres_Poisson,14822,14822,715804,48.2933,0.00325822,50,18,5.11656,8755,47
problem1,415,415,2779,6.69639,0.0161359,9,4,1.01997,395,5
psdef_copter2,55476,55476,759952,13.6988,0.000246931,45,4,4.18834,71805,9
psdef_pwt,36519,36519,326107,8.92979,0.000244524,16,1,0.79167,31095,9
psmigr_1,3140,3140,543162,172.982,0.0550897,2294,4,191.641,6183,85
psmigr_2,3140,3140,540022,171.982,0.0547712,2293,3,191.641,6182,84
psmigr_3,3140,3140,543162,172.982,0.0550897,2294,4,191.641,6183,85
pwt,36519,36519,326107,8.92979,0.000244524,16,1,0.79167,31095,9
pwtk,217918,217918,1.16344e+07,53.389,0.000244996,180,2,4.7439,19929,63
qa8fk,66127,66127,1.66058e+06,25.112,0.000379754,27,8,4.18252,663,27
qa8fm,66127,66127,1.66058e+06,25.112,0.000379754,27,8,4.18252,663,27
qh1484,1484,1484,6110,4.11725,0.00277443,13,2,1.60054,569,3
qh768,768,768,2934,3.82031,0.00497437,10,1,1.59475,344,3
qh882,882,882,3354,3.80272,0.00431148,12,1,1.74304,373,3
qpband,20000,20000,45000,2.25,0.0001125,3,2,0.433013,7,7
Queen_4147,4.14711e+06,4.14711e+06,3.29499e+08,79.4527,1.91586e-05,81,24,6.34166,94169,23
radfr1,1048,1048,13299,12.6899,0.0121087,41,1,9.29429,232,0
radiation,223104,223104,7.63769e+06,34.2338,0.000153443,3498,4,15.1567,109827,5
raefsky1,3242,3242,294276,90.7699,0.0279981,108,24,21.1926,721,129
raefsky2,3242,3242,294276,90.7699,0.0279981,108,24,21.1926,721,129
raefsky3,21200,21200,1.48877e+06,70.2249,0.0033125,80,32,6.327,839,87
raefsky4,19779,19779,1.32861e+06,67.1728,0.00339617,177,18,15.9563,7033,87
raefsky5,6316,6316,168658,26.7033,0.00422788,72,1,17.2852,1487,20
raefsky6,3402,3402,137845,40.5188,0.0119103,165,1,32.0397,3120,55
Ragusa16,24,24,81,3.375,0.140625,9,0,2.76605,32,2
Ragusa18,23,23,64,2.78261,0.120983,7,0,1.95507,32,1
rail_1357,1357,1357,8985,6.62122,0.00487931,11,3,1.88296,1953,3
rail_20209,20209,20209,139233,6.88965,0.00034092,11,3,1.97149,18467,3
rail_5177,5177,5177,35185,6.79641,0.00131281,11,3,1.94235,6301,3
rail_79841,79841,79841,553921,6.9378,8.68952e-05,11,3,1.98583,52225,3
Raj1,263743,263743,1.30246e+06,4.93838,1.87242e-05,40468,1,88.2915,208789,3
rajat01,6833,6833,43250,6.32958,0.000926325,1442,1,27.3103,8781,5
rajat02,1960,1960,11187,5.70765,0.00291207,541,1,17.065,2027,3
rajat03,7602,7602,32653,4.29532,0.000565025,52,1,1.12083,315,5
rajat04,1041,1041,9642,9.26225,0.00889745,661,1,27.346,1645,5
rajat05,301,301,1384,4.59801,0.0152758,26,1,2.07369,169,6
rajat06,10922,10922,46983,4.30168,0.000393855,62,1,1.1183,377,5
rajat07,14842,14842,63913,4.30623,0.000290138,72,1,1.11649,441,5
rajat08,19362,19362,83443,4.30963,0.000222582,82,1,1.11513,483,5
rajat09,24482,24482,105573,4.31227,0.00017614,92,1,1.11407,511,5
rajat10,30202,30202,130303,4.31438,0.000142851,102,1,1.11322,569,5
rajat11,135,135,812,6.01481,0.0445542,44,1,3.84512,111,8
rajat12,1879,1879,12926,6.87919,0.00366109,1195,1,34.9128,3653,3
rajat13,7598,7598,48922,6.4388,0.000847433,5412,1,69.1466,15019,5
rajat14,180,180,1503,8.35,0.0463889,163,1,15.3172,347,5
rajat15,37261,37261,443573,11.9045,0.000319489,2787,1,27.6076,63345,5
rajat16,94294,94294,641159,6.79957,7.21104e-05,28755,1,97.7293,75459,3
rajat17,94294,94294,641159,6.79957,7.21104e-05,28755,1,97.7293,75459,3
rajat18,94294,94294,485143,5.145,5.45634e-05,28747,1,96.9335,71184,3
rajat19,1157,1157,5399,4.66638,0.00403317,338,1,11.2792,1539,3
rajat20,86916,86916,605045,6.96126,8.00918e-05,29105,1,101.873,74360,3
rajat21,411676,411676,1.89337e+06,4.59918,1.11718e-05,118689,1,188.773,302017,3
rajat22,39899,39899,197264,4.94408,0.000123915,3401,1,24.9689,16513,3
rajat23,110355,110355,556938,5.04679,4.57323e-05,3401,1,19.3716,24508,3
rajat24,358172,358172,1.94824e+06,5.43938,1.51865e-05,105296,1,180.116,293644,3
rajat25,87190,87190,607235,6.9645,7.98773e-05,29105,1,101.977,74384,3
rajat26,51032,51032,249302,4.88521,9.57284e-05,3401,1,22.7604,18517,3
rajat27,20640,20640,99777,4.83416,0.000234213,1801,1,16.8145,9355,3
rajat28,87190,87190,607235,6.9645,7.98773e-05,29105,1,101.977,74384,3
rajat29,643994,643994,4.86627e+06,7.55639,1.17336e-05,454521,1,773.927,1.05414e+06,3
rajat30,643994,643994,6.17538e+06,9.58918,1.48902e-05,454746,1,784.58,1.05576e+06,5
rajat31,4.69e+06,4.69e+06,2.03163e+07,4.33182,9.23629e-07,1252,1,1.10616,5047,5
ramage02,16830,16830,2.86635e+06,170.312,0.0101196,270,45,52.8571,5715,303
rbsa480,480,480,17088,35.6,0.0741667,36,35,0.489898,870,0
